Connecting to host 192.168.57.6, port 5201
[  4] local 192.168.57.12 port 57714 connected to 192.168.57.6 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  83.0 MBytes   696 Mbits/sec    9    255 KBytes       
[  4]   1.00-2.00   sec  44.4 MBytes   372 Mbits/sec   29   99.0 KBytes       
[  4]   2.00-3.00   sec  31.9 MBytes   268 Mbits/sec   11    126 KBytes       
[  4]   3.00-4.00   sec  42.1 MBytes   353 Mbits/sec    2    175 KBytes       
[  4]   4.00-5.00   sec  42.4 MBytes   356 Mbits/sec   18    161 KBytes       
[  4]   5.00-6.00   sec  50.9 MBytes   427 Mbits/sec   15    180 KBytes       
[  4]   6.00-7.00   sec  26.0 MBytes   218 Mbits/sec   22    137 KBytes       
[  4]   7.00-8.00   sec  56.1 MBytes   470 Mbits/sec    0    322 KBytes       
[  4]   8.00-9.00   sec  58.0 MBytes   486 Mbits/sec    6    230 KBytes       
[  4]   9.00-10.00  sec  43.6 MBytes   365 Mbits/sec   10    239 KBytes       
[  4]  10.00-11.00  sec  66.1 MBytes   554 Mbits/sec    4    233 KBytes       
[  4]  11.00-12.00  sec  66.6 MBytes   559 Mbits/sec    3    318 KBytes       
[  4]  12.00-13.00  sec  62.6 MBytes   525 Mbits/sec   23    218 KBytes       
[  4]  13.00-14.00  sec  44.3 MBytes   372 Mbits/sec   13    191 KBytes       
[  4]  14.00-15.00  sec  50.3 MBytes   422 Mbits/sec    8    215 KBytes       
[  4]  15.00-16.00  sec  47.5 MBytes   399 Mbits/sec   12    175 KBytes       
[  4]  16.00-17.00  sec  41.1 MBytes   345 Mbits/sec    7    253 KBytes       
[  4]  17.00-18.00  sec  43.1 MBytes   362 Mbits/sec   17    106 KBytes       
[  4]  18.00-19.00  sec  36.7 MBytes   307 Mbits/sec    4    180 KBytes       
[  4]  19.00-20.00  sec  40.9 MBytes   343 Mbits/sec   23    158 KBytes       
[  4]  20.00-21.00  sec  44.4 MBytes   372 Mbits/sec   11    208 KBytes       
[  4]  21.00-22.00  sec  51.0 MBytes   427 Mbits/sec    7    168 KBytes       
[  4]  22.00-23.00  sec  52.0 MBytes   436 Mbits/sec    1    300 KBytes       
[  4]  23.00-24.00  sec  66.9 MBytes   561 Mbits/sec    6    291 KBytes       
[  4]  24.00-25.00  sec  61.8 MBytes   518 Mbits/sec   14    209 KBytes       
[  4]  25.00-26.00  sec  61.4 MBytes   515 Mbits/sec    7    204 KBytes       
[  4]  26.00-27.00  sec  57.3 MBytes   481 Mbits/sec   16    301 KBytes       
[  4]  27.00-28.00  sec  63.3 MBytes   531 Mbits/sec    8    212 KBytes       
[  4]  28.00-29.00  sec  56.3 MBytes   472 Mbits/sec    9    230 KBytes       
[  4]  29.00-30.00  sec  50.1 MBytes   420 Mbits/sec   23    250 KBytes       
[  4]  30.00-31.00  sec  52.0 MBytes   436 Mbits/sec    5    262 KBytes       
[  4]  31.00-32.00  sec  57.0 MBytes   479 Mbits/sec   16    198 KBytes       
[  4]  32.00-33.00  sec  62.8 MBytes   527 Mbits/sec    1    298 KBytes       
[  4]  33.00-34.00  sec  82.8 MBytes   694 Mbits/sec    1    351 KBytes       
[  4]  34.00-35.00  sec  84.7 MBytes   711 Mbits/sec    2    297 KBytes       
[  4]  35.00-36.00  sec  71.3 MBytes   598 Mbits/sec    9    294 KBytes       
[  4]  36.00-37.00  sec  57.8 MBytes   485 Mbits/sec    9    296 KBytes       
[  4]  37.00-38.00  sec  71.5 MBytes   599 Mbits/sec   12    280 KBytes       
[  4]  38.00-39.00  sec  65.7 MBytes   551 Mbits/sec    4    280 KBytes       
[  4]  39.00-40.00  sec  44.2 MBytes   371 Mbits/sec   23    123 KBytes       
[  4]  40.00-41.00  sec  26.1 MBytes   219 Mbits/sec   20   66.5 KBytes       
[  4]  41.00-42.00  sec  28.9 MBytes   242 Mbits/sec    8    160 KBytes       
[  4]  42.00-43.00  sec  34.1 MBytes   286 Mbits/sec   12    120 KBytes       
[  4]  43.00-44.00  sec  41.9 MBytes   351 Mbits/sec    3    257 KBytes       
[  4]  44.00-45.00  sec  58.5 MBytes   491 Mbits/sec    8    201 KBytes       
[  4]  45.00-46.00  sec  52.9 MBytes   444 Mbits/sec    7    206 KBytes       
[  4]  46.00-47.00  sec  56.8 MBytes   476 Mbits/sec    4    208 KBytes       
[  4]  47.00-48.00  sec  56.7 MBytes   475 Mbits/sec    3    221 KBytes       
[  4]  48.00-49.00  sec  55.4 MBytes   464 Mbits/sec   17    232 KBytes       
[  4]  49.00-50.00  sec  59.7 MBytes   501 Mbits/sec    9    238 KBytes       
[  4]  50.00-51.00  sec  57.5 MBytes   482 Mbits/sec   14    262 KBytes       
[  4]  51.00-52.00  sec  49.1 MBytes   412 Mbits/sec   12    208 KBytes       
[  4]  52.00-53.00  sec  29.0 MBytes   243 Mbits/sec   17    133 KBytes       
[  4]  53.00-54.00  sec  29.3 MBytes   246 Mbits/sec    9    188 KBytes       
[  4]  54.00-55.00  sec  45.4 MBytes   381 Mbits/sec    7    156 KBytes       
[  4]  55.00-56.00  sec  46.6 MBytes   391 Mbits/sec    6    206 KBytes       
