Connecting to host 192.168.57.3, port 5201
[  4] local 192.168.57.15 port 59294 connected to 192.168.57.3 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  18.8 MBytes   158 Mbits/sec   40   90.5 KBytes       
[  4]   1.00-2.00   sec  25.9 MBytes   217 Mbits/sec   27    119 KBytes       
[  4]   2.00-3.00   sec  26.7 MBytes   224 Mbits/sec   32    102 KBytes       
[  4]   3.00-4.00   sec  20.2 MBytes   169 Mbits/sec   51   43.8 KBytes       
[  4]   4.00-5.00   sec  16.3 MBytes   137 Mbits/sec   18    107 KBytes       
[  4]   5.00-6.00   sec  20.0 MBytes   168 Mbits/sec   27   72.1 KBytes       
[  4]   6.00-7.00   sec  26.4 MBytes   222 Mbits/sec   46   63.6 KBytes       
[  4]   7.00-8.00   sec  15.2 MBytes   127 Mbits/sec   33   72.1 KBytes       
[  4]   8.00-9.00   sec  18.0 MBytes   151 Mbits/sec   21   89.1 KBytes       
[  4]   9.00-10.00  sec  22.5 MBytes   189 Mbits/sec   32   91.9 KBytes       
[  4]  10.00-11.00  sec  22.1 MBytes   186 Mbits/sec   55    103 KBytes       
[  4]  11.00-12.00  sec  21.4 MBytes   179 Mbits/sec   24   69.3 KBytes       
[  4]  12.00-13.00  sec  23.4 MBytes   196 Mbits/sec   14    115 KBytes       
[  4]  13.00-14.00  sec  25.8 MBytes   216 Mbits/sec   43   96.2 KBytes       
[  4]  14.00-15.00  sec  27.3 MBytes   229 Mbits/sec   13   83.4 KBytes       
[  4]  15.00-16.00  sec  23.7 MBytes   199 Mbits/sec   15    133 KBytes       
[  4]  16.00-17.00  sec  25.3 MBytes   212 Mbits/sec   25    137 KBytes       
[  4]  17.00-18.00  sec  34.7 MBytes   291 Mbits/sec   15    117 KBytes       
[  4]  18.00-19.00  sec  21.3 MBytes   179 Mbits/sec   30   73.5 KBytes       
[  4]  19.00-20.00  sec  35.4 MBytes   297 Mbits/sec   15    144 KBytes       
[  4]  20.00-21.00  sec  22.6 MBytes   189 Mbits/sec   19   77.8 KBytes       
[  4]  21.00-22.00  sec  27.1 MBytes   227 Mbits/sec   29   63.6 KBytes       
[  4]  22.00-23.00  sec  27.3 MBytes   229 Mbits/sec   11   87.7 KBytes       
[  4]  23.00-24.00  sec  32.1 MBytes   269 Mbits/sec    7    127 KBytes       
[  4]  24.00-25.00  sec  24.5 MBytes   205 Mbits/sec   38   82.0 KBytes       
[  4]  25.00-26.00  sec  36.1 MBytes   303 Mbits/sec   11    140 KBytes       
[  4]  26.00-27.00  sec  30.1 MBytes   253 Mbits/sec   19    107 KBytes       
[  4]  27.00-28.00  sec  34.2 MBytes   287 Mbits/sec   12    192 KBytes       
[  4]  28.00-29.00  sec  30.3 MBytes   254 Mbits/sec   20   96.2 KBytes       
[  4]  29.00-30.00  sec  26.7 MBytes   224 Mbits/sec   12    119 KBytes       
