Connecting to host 192.168.57.7, port 5201
[  4] local 192.168.57.35 port 39290 connected to 192.168.57.7 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  25.4 MBytes   213 Mbits/sec   50    123 KBytes       
[  4]   1.00-2.00   sec  32.3 MBytes   271 Mbits/sec   22    151 KBytes       
[  4]   2.00-3.00   sec  22.9 MBytes   192 Mbits/sec   43   63.6 KBytes       
[  4]   3.00-4.00   sec  21.1 MBytes   177 Mbits/sec   19    110 KBytes       
[  4]   4.00-5.00   sec  22.9 MBytes   192 Mbits/sec   21    110 KBytes       
[  4]   5.00-6.00   sec  24.3 MBytes   204 Mbits/sec   19   67.9 KBytes       
[  4]   6.00-7.00   sec  24.6 MBytes   206 Mbits/sec   26    117 KBytes       
[  4]   7.00-8.00   sec  32.5 MBytes   273 Mbits/sec   13    146 KBytes       
[  4]   8.00-9.00   sec  30.2 MBytes   253 Mbits/sec   21   72.1 KBytes       
[  4]   9.00-10.00  sec  28.6 MBytes   240 Mbits/sec   19    160 KBytes       
[  4]  10.00-11.00  sec  37.2 MBytes   312 Mbits/sec   11    158 KBytes       
[  4]  11.00-12.00  sec  27.0 MBytes   227 Mbits/sec   30   89.1 KBytes       
[  4]  12.00-13.00  sec  25.1 MBytes   211 Mbits/sec   19    154 KBytes       
[  4]  13.00-14.00  sec  28.5 MBytes   239 Mbits/sec   21    103 KBytes       
[  4]  14.00-15.00  sec  20.4 MBytes   171 Mbits/sec   22    109 KBytes       
[  4]  15.00-16.00  sec  28.8 MBytes   242 Mbits/sec    7    100 KBytes       
[  4]  16.00-17.00  sec  21.9 MBytes   184 Mbits/sec   23    116 KBytes       
[  4]  17.00-18.00  sec  25.0 MBytes   210 Mbits/sec   31   90.5 KBytes       
[  4]  18.00-19.00  sec  20.9 MBytes   175 Mbits/sec   13    143 KBytes       
[  4]  19.00-20.00  sec  25.7 MBytes   215 Mbits/sec   13    130 KBytes       
[  4]  20.00-21.00  sec  22.4 MBytes   188 Mbits/sec   27    119 KBytes       
[  4]  21.00-22.00  sec  23.2 MBytes   194 Mbits/sec   20    102 KBytes       
[  4]  22.00-23.00  sec  28.8 MBytes   242 Mbits/sec   31   96.2 KBytes       
[  4]  23.00-24.00  sec  28.5 MBytes   239 Mbits/sec   15    140 KBytes       
[  4]  24.00-25.00  sec  39.0 MBytes   327 Mbits/sec    9    136 KBytes       
[  4]  25.00-26.00  sec  37.7 MBytes   316 Mbits/sec    8    143 KBytes       
[  4]  26.00-27.00  sec  29.6 MBytes   249 Mbits/sec   24    136 KBytes       
[  4]  27.00-28.00  sec  32.9 MBytes   276 Mbits/sec   34    163 KBytes       
[  4]  28.00-29.00  sec  27.6 MBytes   231 Mbits/sec   38   96.2 KBytes       
[  4]  29.00-30.00  sec  31.0 MBytes   260 Mbits/sec   21    122 KBytes       
[  4]  30.00-31.00  sec  35.9 MBytes   301 Mbits/sec   15    187 KBytes       
[  4]  31.00-32.00  sec  28.2 MBytes   236 Mbits/sec   29    127 KBytes       
[  4]  32.00-33.00  sec  33.0 MBytes   277 Mbits/sec   24    100 KBytes       
[  4]  33.00-34.00  sec  22.5 MBytes   189 Mbits/sec   12   59.4 KBytes       
[  4]  34.00-35.00  sec  15.7 MBytes   132 Mbits/sec   26   87.7 KBytes       
[  4]  35.00-36.00  sec  21.3 MBytes   178 Mbits/sec    9    129 KBytes       
[  4]  36.00-37.00  sec  30.7 MBytes   258 Mbits/sec   37    127 KBytes       
[  4]  37.00-38.00  sec  28.5 MBytes   239 Mbits/sec   13   89.1 KBytes       
[  4]  38.00-39.00  sec  23.3 MBytes   195 Mbits/sec   31   82.0 KBytes       
[  4]  39.00-40.00  sec  29.9 MBytes   251 Mbits/sec   13    174 KBytes       
[  4]  40.00-41.00  sec  40.5 MBytes   340 Mbits/sec    6    236 KBytes       
[  4]  41.00-42.00  sec  39.2 MBytes   329 Mbits/sec   19    122 KBytes       
[  4]  42.00-43.00  sec  25.2 MBytes   211 Mbits/sec   27    134 KBytes       
[  4]  43.00-44.00  sec  22.7 MBytes   190 Mbits/sec   31   80.6 KBytes       
[  4]  44.00-45.00  sec  24.2 MBytes   203 Mbits/sec    4    164 KBytes       
[  4]  45.00-46.00  sec  33.1 MBytes   278 Mbits/sec   15    133 KBytes       
[  4]  46.00-47.00  sec  34.2 MBytes   287 Mbits/sec    8    228 KBytes       
[  4]  47.00-48.00  sec  33.5 MBytes   281 Mbits/sec   48   83.4 KBytes       
[  4]  48.00-49.00  sec  22.2 MBytes   186 Mbits/sec   20    116 KBytes       
[  4]  49.00-50.00  sec  20.6 MBytes   173 Mbits/sec   34   79.2 KBytes       
[  4]  50.00-51.00  sec  21.6 MBytes   181 Mbits/sec   24    123 KBytes       
[  4]  51.00-52.00  sec  29.5 MBytes   247 Mbits/sec   19    110 KBytes       
[  4]  52.00-53.00  sec  27.1 MBytes   227 Mbits/sec   28    102 KBytes       
[  4]  53.00-54.00  sec  30.4 MBytes   255 Mbits/sec   16    144 KBytes       
[  4]  54.00-55.00  sec  38.2 MBytes   321 Mbits/sec   11    201 KBytes       
[  4]  55.00-56.00  sec  48.7 MBytes   408 Mbits/sec   22    208 KBytes       
[  4]  56.00-57.00  sec  40.8 MBytes   342 Mbits/sec   32    139 KBytes       
[  4]  57.00-58.00  sec  43.9 MBytes   368 Mbits/sec    5    175 KBytes       
[  4]  58.00-59.00  sec  45.3 MBytes   380 Mbits/sec   14    144 KBytes       
[  4]  59.00-60.00  sec  39.0 MBytes   327 Mbits/sec    9    144 KBytes       
[  4]  60.00-61.00  sec  23.9 MBytes   200 Mbits/sec   34   90.5 KBytes       
[  4]  61.00-62.00  sec  27.3 MBytes   229 Mbits/sec   12    136 KBytes       
[  4]  62.00-63.00  sec  30.6 MBytes   256 Mbits/sec   16    170 KBytes       
[  4]  63.00-64.00  sec  39.8 MBytes   334 Mbits/sec   18    132 KBytes       
[  4]  64.00-65.00  sec  32.3 MBytes   271 Mbits/sec   20    106 KBytes       
[  4]  65.00-66.00  sec  30.3 MBytes   254 Mbits/sec    6    134 KBytes       
[  4]  66.00-67.00  sec  33.1 MBytes   277 Mbits/sec   25    113 KBytes       
[  4]  67.00-68.00  sec  29.0 MBytes   243 Mbits/sec    8    158 KBytes       
[  4]  68.00-69.00  sec  39.5 MBytes   332 Mbits/sec   16    105 KBytes       
[  4]  69.00-70.00  sec  27.2 MBytes   228 Mbits/sec   22    117 KBytes       
[  4]  70.00-71.00  sec  21.5 MBytes   180 Mbits/sec   25    127 KBytes       
[  4]  71.00-72.00  sec  19.5 MBytes   163 Mbits/sec   35    102 KBytes       
[  4]  72.00-73.00  sec  27.0 MBytes   227 Mbits/sec   19   70.7 KBytes       
[  4]  73.00-74.00  sec  31.3 MBytes   263 Mbits/sec    9    201 KBytes       
[  4]  74.00-75.00  sec  38.7 MBytes   325 Mbits/sec   32    199 KBytes       
[  4]  75.00-76.00  sec  55.1 MBytes   462 Mbits/sec   14    143 KBytes       
[  4]  76.00-77.00  sec  26.5 MBytes   223 Mbits/sec   10    120 KBytes       
[  4]  77.00-78.00  sec  24.5 MBytes   206 Mbits/sec    8    164 KBytes       
[  4]  78.00-79.00  sec  29.9 MBytes   251 Mbits/sec   28    103 KBytes       
[  4]  79.00-80.00  sec  36.0 MBytes   302 Mbits/sec   13    167 KBytes       
[  4]  80.00-81.00  sec  30.8 MBytes   258 Mbits/sec   25   97.6 KBytes       
[  4]  81.00-82.00  sec  19.7 MBytes   165 Mbits/sec   18    113 KBytes       
[  4]  82.00-83.00  sec  26.3 MBytes   220 Mbits/sec   28    127 KBytes       
[  4]  83.00-84.00  sec  30.6 MBytes   256 Mbits/sec   20    117 KBytes       
[  4]  84.00-85.00  sec  23.7 MBytes   199 Mbits/sec   48   50.9 KBytes       
[  4]  85.00-86.00  sec  23.1 MBytes   193 Mbits/sec   17    120 KBytes       
[  4]  86.00-87.00  sec  28.9 MBytes   242 Mbits/sec   20    107 KBytes       
[  4]  87.00-88.00  sec  21.2 MBytes   178 Mbits/sec   37   39.6 KBytes       
[  4]  88.00-89.00  sec  19.9 MBytes   167 Mbits/sec   10    105 KBytes       
[  4]  89.00-90.00  sec  38.9 MBytes   326 Mbits/sec    8    209 KBytes       
[  4]  90.00-91.00  sec  46.7 MBytes   391 Mbits/sec   21    113 KBytes       
[  4]  91.00-92.00  sec  35.5 MBytes   298 Mbits/sec   20    194 KBytes       
[  4]  92.00-93.00  sec  40.3 MBytes   338 Mbits/sec    8    133 KBytes       
[  4]  93.00-94.00  sec  29.0 MBytes   243 Mbits/sec   22    124 KBytes       
[  4]  94.00-95.00  sec  24.4 MBytes   205 Mbits/sec   29    106 KBytes       
[  4]  95.00-96.00  sec  28.2 MBytes   237 Mbits/sec   19    112 KBytes       
[  4]  96.00-97.00  sec  32.6 MBytes   274 Mbits/sec    6    133 KBytes       
[  4]  97.00-98.00  sec  27.5 MBytes   230 Mbits/sec   50    143 KBytes       
[  4]  98.00-99.00  sec  37.0 MBytes   310 Mbits/sec    9    146 KBytes       
[  4]  99.00-100.00 sec  36.6 MBytes   307 Mbits/sec   17   99.0 KBytes       
[  4] 100.00-101.00 sec  19.0 MBytes   160 Mbits/sec   22    109 KBytes       
[  4] 101.00-102.00 sec  35.2 MBytes   295 Mbits/sec   18    117 KBytes       
[  4] 102.00-103.00 sec  30.7 MBytes   258 Mbits/sec   21    102 KBytes       
[  4] 103.00-104.00 sec  31.8 MBytes   267 Mbits/sec    9    133 KBytes       
[  4] 104.00-105.00 sec  45.2 MBytes   379 Mbits/sec    3    167 KBytes       
[  4] 105.00-106.00 sec  31.9 MBytes   267 Mbits/sec   29    107 KBytes       
[  4] 106.00-107.00 sec  22.5 MBytes   189 Mbits/sec   27   60.8 KBytes       
[  4] 107.00-108.00 sec  26.2 MBytes   220 Mbits/sec   12    147 KBytes       
[  4] 108.00-109.00 sec  36.4 MBytes   305 Mbits/sec   26    161 KBytes       
[  4] 109.00-110.00 sec  39.0 MBytes   327 Mbits/sec   26    158 KBytes       
[  4] 110.00-111.00 sec  33.1 MBytes   278 Mbits/sec   15    133 KBytes       
[  4] 111.00-112.00 sec  19.0 MBytes   160 Mbits/sec   32   91.9 KBytes       
[  4] 112.00-113.00 sec  28.3 MBytes   237 Mbits/sec   22    134 KBytes       
[  4] 113.00-114.00 sec  25.7 MBytes   215 Mbits/sec   26    109 KBytes       
[  4] 114.00-115.00 sec  28.6 MBytes   240 Mbits/sec   28    143 KBytes       
[  4] 115.00-116.00 sec  36.7 MBytes   308 Mbits/sec   13    205 KBytes       
[  4] 116.00-117.00 sec  34.2 MBytes   287 Mbits/sec   30   82.0 KBytes       
[  4] 117.00-118.00 sec  24.9 MBytes   209 Mbits/sec   30   99.0 KBytes       
[  4] 118.00-119.00 sec  26.0 MBytes   218 Mbits/sec   11    170 KBytes       
[  4] 119.00-120.00 sec  28.3 MBytes   237 Mbits/sec   23   74.9 KBytes       
[  4] 120.00-121.00 sec  22.0 MBytes   185 Mbits/sec   18   79.2 KBytes       
[  4] 121.00-122.00 sec  35.4 MBytes   297 Mbits/sec    4    184 KBytes       
[  4] 122.00-123.00 sec  31.4 MBytes   263 Mbits/sec   20    157 KBytes       
[  4] 123.00-124.00 sec  32.1 MBytes   269 Mbits/sec   22    133 KBytes       
[  4] 124.00-125.00 sec  32.1 MBytes   269 Mbits/sec   15    113 KBytes       
[  4] 125.00-126.00 sec  18.7 MBytes   157 Mbits/sec   24    117 KBytes       
[  4] 126.00-127.00 sec  28.6 MBytes   240 Mbits/sec   14    164 KBytes       
[  4] 127.00-128.00 sec  39.1 MBytes   328 Mbits/sec   10    228 KBytes       
[  4] 128.00-129.00 sec  37.5 MBytes   314 Mbits/sec   17    165 KBytes       
[  4] 129.00-130.00 sec  45.2 MBytes   379 Mbits/sec    8    252 KBytes       
[  4] 130.00-131.00 sec  59.8 MBytes   502 Mbits/sec    6    257 KBytes       
[  4] 131.00-132.00 sec  52.9 MBytes   444 Mbits/sec   14    198 KBytes       
[  4] 132.00-133.00 sec  65.3 MBytes   548 Mbits/sec    1    270 KBytes       
[  4] 133.00-134.00 sec  73.6 MBytes   617 Mbits/sec   20    250 KBytes       
[  4] 134.00-135.00 sec  64.5 MBytes   541 Mbits/sec   10    250 KBytes       
[  4] 135.00-136.00 sec  56.3 MBytes   472 Mbits/sec   19    187 KBytes       
[  4] 136.00-137.00 sec  29.6 MBytes   249 Mbits/sec   40   96.2 KBytes       
[  4] 137.00-138.00 sec  45.5 MBytes   382 Mbits/sec    0    279 KBytes       
[  4] 138.00-139.00 sec  75.9 MBytes   636 Mbits/sec    2    363 KBytes       
[  4] 139.00-140.00 sec  88.3 MBytes   741 Mbits/sec   13    291 KBytes       
[  4] 140.00-141.00 sec  63.0 MBytes   529 Mbits/sec   22    195 KBytes       
[  4] 141.00-142.00 sec  60.2 MBytes   505 Mbits/sec   11    280 KBytes       
[  4] 142.00-143.00 sec  82.2 MBytes   690 Mbits/sec    4    344 KBytes       
[  4] 143.00-144.00 sec  73.8 MBytes   619 Mbits/sec   27    218 KBytes       
[  4] 144.00-145.00 sec  57.8 MBytes   485 Mbits/sec    2    222 KBytes       
[  4] 145.00-146.00 sec  50.2 MBytes   421 Mbits/sec   15    163 KBytes       
[  4] 146.00-147.00 sec  33.5 MBytes   281 Mbits/sec    8    126 KBytes       
[  4] 147.00-148.00 sec  42.8 MBytes   359 Mbits/sec    3    246 KBytes       
[  4] 148.00-149.00 sec  65.2 MBytes   547 Mbits/sec    1    335 KBytes       
[  4] 149.00-150.00 sec  75.8 MBytes   635 Mbits/sec    3    297 KBytes       
[  4] 150.00-151.00 sec  75.9 MBytes   636 Mbits/sec    6    380 KBytes       
[  4] 151.00-152.00 sec  84.0 MBytes   704 Mbits/sec    3    317 KBytes       
[  4] 152.00-153.00 sec  71.0 MBytes   595 Mbits/sec    3    286 KBytes       
[  4] 153.00-154.00 sec  75.8 MBytes   636 Mbits/sec   12    242 KBytes       
[  4] 154.00-155.00 sec  58.5 MBytes   491 Mbits/sec   11    240 KBytes       
[  4] 155.00-156.00 sec  54.4 MBytes   457 Mbits/sec    4    178 KBytes       
[  4] 156.00-157.00 sec  37.7 MBytes   316 Mbits/sec   21    123 KBytes       
