Connecting to host 192.168.57.6, port 5201
[  4] local 192.168.57.12 port 57718 connected to 192.168.57.6 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  55.4 MBytes   465 Mbits/sec   15    188 KBytes       
[  4]   1.00-2.00   sec  62.0 MBytes   520 Mbits/sec    5    280 KBytes       
[  4]   2.00-3.00   sec  51.3 MBytes   431 Mbits/sec    8    211 KBytes       
[  4]   3.00-4.00   sec  59.3 MBytes   497 Mbits/sec    9    228 KBytes       
[  4]   4.00-5.00   sec  68.5 MBytes   575 Mbits/sec    4    314 KBytes       
[  4]   5.00-6.00   sec  61.7 MBytes   518 Mbits/sec   12    212 KBytes       
[  4]   6.00-7.00   sec  63.3 MBytes   531 Mbits/sec   16    209 KBytes       
[  4]   7.00-8.00   sec  55.4 MBytes   465 Mbits/sec    2    257 KBytes       
[  4]   8.00-9.00   sec  74.6 MBytes   626 Mbits/sec    5    337 KBytes       
[  4]   9.00-10.00  sec  66.0 MBytes   554 Mbits/sec   10    219 KBytes       
[  4]  10.00-11.00  sec  42.0 MBytes   352 Mbits/sec   23    150 KBytes       
[  4]  11.00-12.00  sec  42.9 MBytes   360 Mbits/sec    5    194 KBytes       
[  4]  12.00-13.00  sec  38.7 MBytes   325 Mbits/sec   12    199 KBytes       
[  4]  13.00-14.00  sec  53.4 MBytes   448 Mbits/sec    4    225 KBytes       
[  4]  14.00-15.00  sec  48.5 MBytes   407 Mbits/sec   27    182 KBytes       
[  4]  15.00-16.00  sec  57.5 MBytes   482 Mbits/sec    2    283 KBytes       
[  4]  16.00-17.00  sec  76.2 MBytes   640 Mbits/sec   15    259 KBytes       
[  4]  17.00-18.00  sec  70.7 MBytes   593 Mbits/sec    4    362 KBytes       
[  4]  18.00-19.00  sec  73.6 MBytes   617 Mbits/sec   14    334 KBytes       
[  4]  19.00-20.00  sec  51.8 MBytes   435 Mbits/sec   19    178 KBytes       
[  4]  20.00-21.00  sec  37.6 MBytes   315 Mbits/sec    8    180 KBytes       
[  4]  21.00-22.00  sec  34.4 MBytes   289 Mbits/sec   30    100 KBytes       
[  4]  22.00-23.00  sec  26.8 MBytes   225 Mbits/sec   12    192 KBytes       
[  4]  23.00-24.00  sec  58.1 MBytes   487 Mbits/sec    9    296 KBytes       
[  4]  24.00-25.00  sec  62.9 MBytes   528 Mbits/sec    3    214 KBytes       
[  4]  25.00-26.00  sec  55.2 MBytes   463 Mbits/sec   10    229 KBytes       
[  4]  26.00-27.00  sec  42.3 MBytes   354 Mbits/sec   20    198 KBytes       
[  4]  27.00-28.00  sec  43.3 MBytes   363 Mbits/sec   11    168 KBytes       
[  4]  28.00-29.00  sec  26.8 MBytes   225 Mbits/sec   21    124 KBytes       
[  4]  29.00-30.00  sec  31.8 MBytes   267 Mbits/sec    8    154 KBytes       
[  4]  30.00-31.00  sec  34.1 MBytes   286 Mbits/sec   26    132 KBytes       
[  4]  31.00-32.00  sec  36.7 MBytes   308 Mbits/sec   16    204 KBytes       
[  4]  32.00-33.00  sec  68.3 MBytes   573 Mbits/sec    5    281 KBytes       
[  4]  33.00-34.00  sec  69.8 MBytes   585 Mbits/sec   11    270 KBytes       
[  4]  34.00-35.00  sec  65.1 MBytes   546 Mbits/sec    4    272 KBytes       
[  4]  35.00-36.00  sec  59.5 MBytes   499 Mbits/sec   15    184 KBytes       
[  4]  36.00-37.00  sec  49.4 MBytes   414 Mbits/sec    8    156 KBytes       
[  4]  37.00-38.00  sec  49.9 MBytes   419 Mbits/sec    5    232 KBytes       
[  4]  38.00-39.00  sec  48.2 MBytes   404 Mbits/sec    6    274 KBytes       
[  4]  39.00-40.00  sec  68.0 MBytes   571 Mbits/sec    4    260 KBytes       
[  4]  40.00-41.00  sec  54.2 MBytes   455 Mbits/sec   14    298 KBytes       
[  4]  41.00-42.00  sec  70.1 MBytes   588 Mbits/sec    5    286 KBytes       
[  4]  42.00-43.00  sec  70.9 MBytes   595 Mbits/sec   10    270 KBytes       
[  4]  43.00-44.00  sec  71.9 MBytes   603 Mbits/sec    6    245 KBytes       
[  4]  44.00-45.00  sec  59.0 MBytes   495 Mbits/sec   20    165 KBytes       
[  4]  45.00-46.00  sec  32.1 MBytes   270 Mbits/sec   12    170 KBytes       
[  4]  46.00-47.00  sec  55.4 MBytes   464 Mbits/sec    6    257 KBytes       
[  4]  47.00-48.00  sec  62.1 MBytes   521 Mbits/sec   10    199 KBytes       
[  4]  48.00-49.00  sec  45.4 MBytes   381 Mbits/sec   10    239 KBytes       
[  4]  49.00-50.00  sec  50.1 MBytes   421 Mbits/sec    9    266 KBytes       
[  4]  50.00-51.00  sec  76.7 MBytes   643 Mbits/sec    2    229 KBytes       
[  4]  51.00-52.00  sec  48.4 MBytes   406 Mbits/sec   29    107 KBytes       
[  4]  52.00-53.00  sec  22.1 MBytes   185 Mbits/sec   35    105 KBytes       
[  4]  53.00-54.00  sec  35.0 MBytes   294 Mbits/sec    2    163 KBytes       
[  4]  54.00-55.00  sec  35.2 MBytes   295 Mbits/sec   49   82.0 KBytes       
[  4]  55.00-56.00  sec  33.3 MBytes   279 Mbits/sec    2    222 KBytes       
[  4]  56.00-57.00  sec  37.5 MBytes   315 Mbits/sec   19    167 KBytes       
[  4]  57.00-58.00  sec  36.5 MBytes   307 Mbits/sec   99   76.4 KBytes       
[  4]  58.00-59.00  sec  21.7 MBytes   182 Mbits/sec   15   74.9 KBytes       
[  4]  59.00-60.00  sec  24.4 MBytes   205 Mbits/sec   27    106 KBytes       
[  4]  60.00-61.00  sec  31.7 MBytes   266 Mbits/sec    6    137 KBytes       
[  4]  61.00-62.00  sec  30.8 MBytes   259 Mbits/sec   12    123 KBytes       
[  4]  62.00-63.00  sec  25.4 MBytes   213 Mbits/sec   25   96.2 KBytes       
[  4]  63.00-64.00  sec  19.6 MBytes   164 Mbits/sec   37    117 KBytes       
[  4]  64.00-65.00  sec  23.2 MBytes   194 Mbits/sec   14    151 KBytes       
[  4]  65.00-66.00  sec  22.4 MBytes   188 Mbits/sec   19   72.1 KBytes       
[  4]  66.00-67.00  sec  23.0 MBytes   193 Mbits/sec   12   90.5 KBytes       
[  4]  67.00-68.00  sec  40.2 MBytes   337 Mbits/sec    1    195 KBytes       
[  4]  68.00-69.00  sec  37.7 MBytes   316 Mbits/sec   11    206 KBytes       
[  4]  69.00-70.00  sec  49.7 MBytes   417 Mbits/sec    6    236 KBytes       
[  4]  70.00-71.00  sec  48.2 MBytes   404 Mbits/sec   29    130 KBytes       
[  4]  71.00-72.00  sec  41.7 MBytes   350 Mbits/sec    2    180 KBytes       
[  4]  72.00-73.00  sec  35.1 MBytes   295 Mbits/sec   28    105 KBytes       
[  4]  73.00-74.00  sec  26.7 MBytes   224 Mbits/sec   19    171 KBytes       
[  4]  74.00-75.00  sec  30.1 MBytes   252 Mbits/sec   18    148 KBytes       
[  4]  75.00-76.00  sec  32.4 MBytes   272 Mbits/sec   34    124 KBytes       
[  4]  76.00-77.00  sec  33.0 MBytes   277 Mbits/sec    2    204 KBytes       
[  4]  77.00-78.00  sec  33.7 MBytes   283 Mbits/sec   37   79.2 KBytes       
[  4]  78.00-79.00  sec  17.3 MBytes   145 Mbits/sec   28    107 KBytes       
[  4]  79.00-80.00  sec  24.7 MBytes   207 Mbits/sec    9    132 KBytes       
[  4]  80.00-81.00  sec  28.3 MBytes   237 Mbits/sec   19   96.2 KBytes       
[  4]  81.00-82.00  sec  25.3 MBytes   212 Mbits/sec   20   69.3 KBytes       
[  4]  82.00-83.00  sec  25.4 MBytes   213 Mbits/sec   13    116 KBytes       
[  4]  83.00-84.00  sec  20.8 MBytes   175 Mbits/sec   23   91.9 KBytes       
[  4]  84.00-85.00  sec  32.9 MBytes   276 Mbits/sec    2    156 KBytes       
[  4]  85.00-86.00  sec  30.4 MBytes   255 Mbits/sec   15    194 KBytes       
[  4]  86.00-87.00  sec  39.0 MBytes   327 Mbits/sec   28    139 KBytes       
